,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,47.16,44.32,44.04,47.70,46.16,49.21,47.52,48.98,46.79,48.68,48.24,50.33,45.45,45.99,41.33
thld:0.020,49.11,46.17,45.89,48.94,47.64,51.38,49.22,50.38,52.28,51.06,52.82,48.03,45.62,48.52,43.75
thld:0.025,50.63,48.70,47.78,49.82,48.71,53.25,51.81,51.90,53.54,50.53,52.84,47.16,43.45,43.97,44.50
thld:0.030,51.51,48.71,48.14,51.22,49.71,52.37,53.46,52.42,54.24,52.22,54.77,49.32,46.39,48.02,46.95
thld:0.035,51.58,49.78,49.42,52.54,50.82,51.96,53.19,52.66,53.92,52.74,53.97,51.22,46.85,48.62,49.29
thld:0.040,52.43,49.75,49.67,52.67,50.60,52.17,53.46,52.78,53.70,51.52,52.49,48.18,47.28,49.52,47.50
thld:0.045,52.33,50.09,51.31,53.67,50.69,52.78,54.19,51.74,52.14,51.45,50.70,49.81,47.79,50.74,47.89
thld:0.050,53.18,49.63,49.48,53.48,51.45,52.57,55.41,52.10,51.72,49.34,49.81,50.61,46.98,49.22,46.70
thld:0.100,55.76,51.59,50.00,56.02,56.86,58.81,57.81,51.56,54.21,52.27,51.35,49.64,47.86,48.91,46.67
