,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,50.10,50.15,50.46,49.76,50.12,49.36,51.26,50.71,50.48,49.84,50.19,49.40,51.29,50.66,51.17
thld:0.020,51.43,51.51,51.93,51.47,51.75,51.37,52.58,52.69,52.66,51.51,51.55,51.69,53.34,52.85,53.41
thld:0.025,52.25,52.35,52.94,52.49,52.58,52.78,53.76,54.08,53.86,52.74,52.91,53.56,55.07,54.76,55.14
thld:0.030,52.81,52.79,53.47,53.09,53.30,53.74,54.55,54.96,54.33,53.61,54.42,54.24,56.19,55.51,56.44
thld:0.035,53.26,53.27,53.79,54.04,54.03,54.54,55.14,55.44,54.84,53.93,55.00,54.78,55.41,56.38,56.34
thld:0.040,53.66,53.75,54.03,54.48,54.61,55.01,55.51,56.12,55.61,55.10,55.64,55.17,56.48,57.36,57.20
thld:0.045,54.06,53.98,54.33,54.91,54.70,55.84,56.10,56.49,55.95,56.10,56.31,55.85,57.04,57.89,57.51
thld:0.050,54.27,54.07,54.46,55.22,54.75,56.25,56.49,56.89,56.44,56.45,56.84,56.10,57.63,58.20,58.09
thld:0.100,55.90,54.82,55.63,55.44,55.88,56.80,57.91,57.76,58.05,57.95,58.05,58.52,59.59,59.22,58.77
