,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,105684,123160,133957,144416,146515,147061,147084,147060,147353
thld:0.020,86008,105744,121930,142649,148454,150265,151031,151645,151736
thld:0.025,66743,86941,105520,135520,146109,150368,152474,154298,154405
thld:0.030,51000,69928,88789,124772,139961,147643,151167,155593,156136
thld:0.035,39386,56311,74023,112739,132297,142488,148308,155665,157558
thld:0.040,30598,45431,61377,100804,122436,135675,143141,154400,158121
thld:0.045,23898,36717,50942,88918,112052,127609,136708,151462,156536
thld:0.050,18843,29799,42292,78003,101978,118501,129080,147504,155059
thld:0.100,2801,5115,8164,21017,34794,47256,58851,86814,106675
