,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,4792,5474,5772,5971,5992,6001,6004,6009,6007
thld:0.020,4512,5170,5622,6105,6198,6230,6246,6243,6263
thld:0.025,3820,4616,5268,6064,6281,6368,6396,6413,6438
thld:0.030,3119,3992,4745,5886,6248,6386,6443,6542,6554
thld:0.035,2573,3460,4244,5605,6099,6344,6436,6582,6614
thld:0.040,2065,2894,3704,5205,5826,6170,6338,6545,6612
thld:0.045,1714,2438,3228,4830,5569,5994,6225,6554,6679
thld:0.050,1405,2075,2829,4415,5212,5724,6053,6438,6633
thld:0.100,235,442,673,1622,2475,3157,3742,4968,5807
