,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,339052,354735,356998,358830,359332,359110,359193,359420,359502
thld:0.020,357097,367592,370410,373984,374713,374916,375162,375450,375447
thld:0.025,361930,373499,377215,382325,383856,384390,384659,384907,385191
thld:0.030,364006,376708,380527,386677,389255,390148,390572,390865,391230
thld:0.035,365040,377895,382487,390286,392967,395086,395632,396831,396869
thld:0.040,364921,378325,383687,392156,396048,397382,398419,400390,400528
thld:0.045,364615,379287,384662,394072,397363,400036,401427,402124,402304
thld:0.050,365376,379543,383765,394342,398522,400265,401108,404600,404149
thld:0.100,359661,377335,381922,394177,400912,404769,405052,413970,368901
