,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,57747,26684,15999,10555,7678,5675,4566,3649,3019,2522,2137,1822,1664,1468,1330
thld:0.020,58330,27004,16182,10755,7804,5775,4607,3720,3100,2568,2164,1875,1702,1498,1370
thld:0.025,57254,26519,16010,10596,7628,5765,4543,3690,3056,2534,2132,1874,1667,1488,1353
thld:0.030,54810,25326,15346,10137,7348,5553,4367,3523,2905,2426,2067,1785,1616,1432,1320
thld:0.035,51891,23976,14466,9644,6905,5259,4115,3319,2740,2279,1947,1688,1494,1349,1225
thld:0.040,47804,22316,13361,8948,6430,4853,3795,3089,2538,2136,1803,1563,1413,1254,1133
thld:0.045,43923,20213,12187,8141,5859,4476,3525,2807,2310,1990,1671,1445,1289,1159,1057
thld:0.050,39992,18458,11149,7373,5323,4103,3188,2537,2082,1770,1504,1305,1180,1059,955
thld:0.100,13914,6218,3717,2451,1856,1380,1106,889,717,589,515,416,386,327,313
