,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,8176,2301,1028,506,288,203,141,103,69,51,37,29,28,17,18
thld:0.020,8184,2305,999,511,294,210,146,97,72,48,35,30,25,14,20
thld:0.025,7911,2205,971,498,296,209,143,95,70,46,30,26,24,14,17
thld:0.030,7451,2054,917,456,268,199,127,89,67,44,30,24,22,14,14
thld:0.035,6908,1949,850,432,252,181,120,84,57,38,26,22,22,11,14
thld:0.040,6306,1781,772,383,237,166,116,81,52,34,24,21,21,11,12
thld:0.045,5669,1595,686,358,214,148,106,72,51,32,25,21,19,12,12
thld:0.050,5113,1405,586,323,188,128,97,68,49,34,24,20,17,9,11
thld:0.100,1410,389,151,82,52,41,34,23,10,6,7,7,8,4,3
