,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,1547,860,649,542,416,376,308,264,221,187,165,154,125,109,93
thld:0.020,1613,899,676,557,427,392,319,269,246,196,180,147,126,116,98
thld:0.025,1665,944,702,569,441,403,335,278,248,192,180,142,119,107,101
thld:0.030,1689,946,710,585,447,396,345,277,251,196,186,149,126,116,105
thld:0.035,1702,965,727,599,457,393,343,277,248,199,180,156,129,115,111
thld:0.040,1724,971,729,601,452,398,347,278,248,195,176,148,129,119,106
thld:0.045,1714,968,752,609,461,400,353,275,240,195,171,149,128,122,108
thld:0.050,1730,951,734,609,470,399,360,276,245,192,171,150,129,119,108
thld:0.100,1760,994,755,642,505,442,366,274,254,199,176,148,128,123,115
