,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,10725,12975,13091,13057,13098,13161,13139,13152,13175
thld:0.020,12855,13158,13373,13460,13463,13492,13499,13502,13496
thld:0.025,12846,13238,13440,13498,13602,13611,13498,13657,13646
thld:0.030,12884,13318,13478,13582,13690,13698,13722,13780,13801
thld:0.035,12891,13356,13541,13715,13886,13905,13913,14006,14022
thld:0.040,12915,13266,13581,13802,13929,14008,14081,14137,14227
thld:0.045,12930,13333,13625,13866,14072,14210,14257,14310,14360
thld:0.050,12961,13364,13568,13959,14051,14250,14349,14525,14601
thld:0.100,12952,13372,13618,13988,14325,14482,14666,14958,15146
