,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,8495,10333,11473,12703,12995,13058,13102,13103,13141
thld:0.020,6468,8436,10001,12340,12990,13255,13376,13395,13391
thld:0.025,4596,6487,8222,11344,12555,13053,13318,13519,13566
thld:0.030,3266,4924,6624,10118,11776,12632,13069,13579,13680
thld:0.035,2370,3733,5334,8948,10966,12080,12756,13609,13842
thld:0.040,1713,2833,4194,7830,10017,11424,12303,13419,14012
thld:0.045,1277,2221,3332,6714,9020,10520,11576,13148,13886
thld:0.050,960,1714,2688,5790,8072,9737,10898,12840,13955
thld:0.100,114,212,368,1257,2227,3307,4377,6995,9522
