,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,23858,23973,24135,23768,23891,23873,23988,23865,23864,24162,23865,23897,23978,23739,23781
thld:0.020,24718,24787,24902,24512,24782,24542,24764,24573,24705,24927,24597,24724,24661,24466,24587
thld:0.025,24803,24799,24940,24667,24797,24620,24852,24835,24836,25015,24680,24782,24730,24448,24750
thld:0.030,24226,24392,24489,24155,24398,24172,24325,24233,24351,24379,24162,24196,24243,23952,24363
thld:0.035,23277,23575,23664,23289,23501,23409,23411,23504,23618,23630,23441,23292,23409,23153,23524
thld:0.040,22232,22433,22669,22244,22259,22197,22351,22324,22479,22613,22480,22197,22231,22147,22361
thld:0.045,20919,21128,21233,21060,21094,21186,21034,21182,21112,21225,21111,20859,20963,20839,21176
thld:0.050,19672,19753,19930,19663,19657,19761,19625,19851,19771,19885,19750,19399,19623,19528,19634
thld:0.100,8755,9020,8830,9000,8722,8882,8729,8902,8974,8979,8958,8919,8685,8699,8757
