,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,57864,26785,16082,10605,7712,5703,4591,3673,3038,2526,2140,1821,1671,1460,1336
thld:0.020,59272,27447,16536,10909,7907,5940,4711,3805,3166,2617,2194,1908,1742,1527,1392
thld:0.025,60247,27698,16791,11103,8051,6091,4809,3901,3228,2668,2247,1978,1798,1585,1432
thld:0.030,60535,28075,16927,11228,8187,6195,4855,3948,3243,2711,2292,1997,1817,1600,1461
thld:0.035,61321,28318,17086,11472,8268,6246,4898,3971,3235,2716,2305,2004,1787,1615,1453
thld:0.040,61596,28465,16993,11539,8290,6238,4912,4008,3247,2745,2325,2013,1809,1620,1456
thld:0.045,61636,28562,17184,11604,8329,6316,4926,4023,3271,2774,2329,2008,1806,1631,1465
thld:0.050,62148,28568,17107,11628,8367,6352,4972,4005,3312,2782,2346,2017,1820,1633,1456
thld:0.100,62017,28607,17260,11594,8436,6316,4971,4021,3340,2801,2348,2007,1787,1582,1428
