,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,286011,317916,337623,355563,358637,359301,359646,359826,359644
thld:0.020,249297,290904,322838,360797,370247,373172,374444,375301,375244
thld:0.025,208132,255140,294921,352863,371554,378766,381743,384671,385072
thld:0.030,170782,218878,262102,335577,364036,377006,383499,389801,391561
thld:0.035,139918,185901,229953,314397,351697,370727,381022,392895,396344
thld:0.040,115294,158077,200805,290390,335217,359730,374193,392776,398782
thld:0.045,95214,134328,174280,266037,316121,345114,364187,390620,398106
thld:0.050,79469,114744,151508,242464,295502,328790,350682,382388,396928
thld:0.100,17482,28730,42388,90358,132811,168901,199015,266060,254467
