,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,130183,145362,146136,146690,147007,146970,147102,147015,147136
thld:0.020,145643,149293,149931,150779,151073,151391,151243,151442,151199
thld:0.025,146546,150686,151455,153393,153627,154043,154313,154438,154468
thld:0.030,147080,151127,151938,154534,155071,156024,156113,156440,156240
thld:0.035,147103,150866,152363,155293,156695,156907,157231,157744,158179
thld:0.040,146922,151607,152373,156110,157256,158199,157918,158927,159632
thld:0.045,146365,151534,152276,155487,157864,159495,159134,159861,160725
thld:0.050,146853,151458,152540,156209,158513,159274,159882,160394,161406
thld:0.100,145714,151103,151823,156029,158515,160530,161121,163731,163459
