,rng:3.00,rng:5.00,rng:7.00,rng:9.00,rng:11.00,rng:13.00,rng:15.00,rng:17.00,rng:19.00,rng:21.00,rng:23.00,rng:25.00,rng:27.00,rng:29.00,rng:31.00
thld:0.015,8227,2327,1028,518,290,205,142,104,71,52,38,31,30,17,18
thld:0.020,8435,2424,1040,538,301,214,148,100,76,52,38,35,28,14,20
thld:0.025,8527,2417,1054,547,316,221,159,103,77,51,37,33,27,15,18
thld:0.030,8584,2422,1064,548,317,228,155,104,78,51,40,34,29,18,18
thld:0.035,8698,2474,1070,559,328,230,161,107,75,48,38,34,29,17,18
thld:0.040,8665,2513,1072,566,343,230,163,110,78,48,39,37,29,17,19
thld:0.045,8744,2544,1080,580,343,229,164,111,82,49,40,39,30,18,19
thld:0.050,8717,2546,1078,576,335,231,167,113,80,54,43,39,33,19,20
thld:0.100,8954,2527,1096,591,345,236,163,114,83,56,46,42,32,21,19
