,limit:3,limit:5,limit:7,limit:14,limit:21,limit:28,limit:35,limit:56,limit:84
thld:0.015,4979,5892,5966,6003,6016,6003,6024,6020,6017
thld:0.020,6025,6190,6228,6258,6261,6254,6264,6272,6267
thld:0.025,6105,6269,6338,6402,6426,6418,6446,6461,6454
thld:0.030,6127,6325,6400,6474,6524,6540,6547,6569,6569
thld:0.035,6155,6374,6449,6533,6601,6612,6636,6636,6643
thld:0.040,6168,6364,6476,6522,6621,6622,6640,6666,6677
thld:0.045,6161,6371,6476,6564,6645,6682,6713,6729,6726
thld:0.050,6160,6381,6498,6586,6643,6669,6708,6716,6713
thld:0.100,6181,6406,6571,6720,6881,6898,6981,7116,7044
